index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
28,2.0,4.0,4.0,4.0,4.0,-0.407666667,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,True,
234,4.0,4.0,4.0,2.0,2.0,-0.777097222,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,False,
269,4.0,4.0,2.0,8.0,2.0,-0.818444444,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,False,
86,4.0,4.0,2.0,4.0,6.0,-0.514958333,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,True,
192,4.0,2.0,2.0,8.0,4.0,-0.5575,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,False,
236,4.0,2.0,4.0,2.0,2.0,-1.192458333,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,False,
45,4.0,4.0,4.0,8.0,4.0,-0.337648278,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,True,
197,4.0,4.0,4.0,6.0,2.0,-0.543944444,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,False,
173,2.0,2.0,4.0,2.0,2.0,-0.982603028,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,,False,True,
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,23/28/89//160/178/234//121/264/269//32/82/86//192/211/258//169/236/240//7/11/45//107/119/197//167/173/241//3/4/57//41/68/102//5/6/64//65/66/158//13/51/77//144/238/239//203//35/81/100//29/78/79//43/133/145,0.03818987929089359,False,True,0.9244545737067311
