index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
363476,32.0,5.0,10.0,192.0,256.0,2.0,72.0,4.0,-5239.71633766439,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
457315,72.0,2.0,50.0,192.0,1024.0,3.0,20.0,4.0,-13570.0007946071,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
142282,16.0,20.0,10.0,192.0,256.0,3.0,16.0,2.0,-3121.01961492464,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
241262,20.0,5.0,10.0,32.0,1024.0,3.0,72.0,3.0,-20117.8490830886,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
399459,48.0,10.0,10.0,32.0,1024.0,1.0,24.0,1.0,-8650.54147770436,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
201579,20.0,10.0,256.0,64.0,1024.0,2.0,16.0,1.0,-2983.92019096358,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,True,
216891,20.0,10.0,30.0,64.0,1024.0,2.0,24.0,1.0,-6868.66643703343,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
422522,48.0,5.0,30.0,32.0,1024.0,1.0,72.0,1.0,-8798.61583012758,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
71054,12.0,5.0,10.0,96.0,256.0,2.0,12.0,3.0,-1853.71169017153,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
24067,8.0,2.0,50.0,192.0,256.0,1.0,20.0,4.0,-982.447969364185,363476//457315//142282//241262//399459//201579//216891//422522//71054//24067//175329//108550//59190//406527//152483//114299//416669//453557//407237//126790//5639//322996//416675//28662//99332//145411//129408//22533//108531//234495//53253//275380//253894//150933//405//8696//100852//146932//33268//24033//70116//154588//100825//23865//33082//218937//39236//89895//431212//11580//108508//108506//344501//460968//91252//330880//284793//267908//300845//281704//352372//313990//42104//103521//292253//392324//358325//22120//104888//289576//166907,,False,False,
