index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
75801,12.0,10.0,50.0,96.0,1024.0,5.0,12.0,2.0,-6716.97672998219,,,False,False,
249791,24.0,50.0,256.0,160.0,1024.0,3.0,8.0,4.0,-4540.16863906218,,,False,False,
297877,24.0,2.0,256.0,256.0,256.0,4.0,48.0,3.0,-3247.27168888777,,,False,True,
265141,24.0,2.0,256.0,160.0,1024.0,3.0,16.0,3.0,-4827.27342464804,,,False,False,
20406,8.0,1.0,50.0,96.0,256.0,4.0,16.0,2.0,-2549.46554201231,,,False,False,
405172,48.0,20.0,50.0,224.0,256.0,4.0,24.0,1.0,-3654.97171728536,,,False,False,
118040,12.0,5.0,50.0,224.0,1024.0,2.0,72.0,2.0,-11367.6322741038,,,False,False,
286485,24.0,10.0,10.0,160.0,256.0,2.0,32.0,4.0,-2671.42808607643,,,False,False,
146945,16.0,50.0,50.0,192.0,256.0,1.0,20.0,3.0,-1345.82926593352,,,False,False,
87703,12.0,2.0,50.0,32.0,1024.0,3.0,20.0,2.0,-6028.32884379404,,,False,False,
207136,20.0,20.0,50.0,224.0,1024.0,5.0,16.0,3.0,-13624.6458098152,,,False,False,
296334,24.0,1.0,256.0,256.0,256.0,3.0,48.0,2.0,-3046.90710865661,,4146.111769936563,False,True,0.019808577942945473
423917,48.0,50.0,256.0,256.0,1024.0,1.0,72.0,1.0,-7487.84370130331,,3750.1703833938,False,True,0.14055123664253233
54965,8.0,50.0,50.0,224.0,256.0,1.0,72.0,1.0,-2196.64031964477,,3383.4992892283854,False,False,0.10127349898284897
31085,8.0,50.0,256.0,64.0,1024.0,1.0,24.0,1.0,-3239.32037320612,,3418.588087312526,False,True,0.02526059261536337
431304,72.0,1.0,256.0,224.0,256.0,1.0,8.0,1.0,-2719.04923785582,,3098.077551982754,False,True,0.1011140075549639
